from,to,transportation_type_id,transportation_type,price_unit,unit,price_euro,duration_HR,json
9,25,1,flight,110,USD,94.81,1.2,"{""option_id"": 0, ""option"": ""Fly"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Manas Airport (FRU)"", ""dest_lat"": 43.05393, ""dest_lng"": 74.46967, ""dest_code"": ""KG"", ""dest_zone"": ""Asia/Almaty"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""FRU"", ""dest_name"": ""Manas"", ""dest_lat"": 43.05393, ""dest_lng"": 74.46967, ""dest_town"": ""Chuyskaya Oblast\u2019"", ""dest_country"": ""Kyrgyzstan"", ""dest_zone"": ""AS"", ""duration"": 4200, ""price_unit"": ""USD"", ""min_price_unit"": 110, ""max_price_unit"": 631.21}}, ""dist_trip"": 474}"
9,25, ,car,30,USD,25.86,8.9,"{""option_id"": 3, ""option"": ""Drive"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Manas Airport (FRU)"", ""dest_lat"": 43.05393, ""dest_lng"": 74.46967, ""dest_code"": ""KG"", ""dest_zone"": ""Asia/Almaty"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 32186.499, ""org_cat"": ""node"", ""org_name"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""dest_cat"": ""node"", ""dest_name"": ""Manas Airport (FRU)"", ""dest_lat"": 43.05393, ""dest_lng"": 74.46967, ""price_unit"": ""USD"", ""min_price_unit"": 30, ""max_price_unit"": 46.45}}, ""dist_trip"": 474}"
9,26,1,flight,350,USD,301.67,8.7,"{""option_id"": 0, ""option"": ""Fly-Tashkent-to-Beirut"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Beirut Airport (BEY)"", ""dest_lat"": 33.82628, ""dest_lng"": 35.49279, ""dest_code"": ""LB"", ""dest_zone"": ""Asia/Beirut"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""BEY"", ""dest_name"": ""Beirut"", ""dest_lat"": 33.82628, ""dest_lng"": 35.49279, ""dest_town"": ""Mont-Liban"", ""dest_country"": ""Lebanon"", ""dest_zone"": ""AS"", ""duration"": 31200, ""price_unit"": ""USD"", ""min_price_unit"": 350, ""max_price_unit"": 948.82}}, ""dist_trip"": 3075}"
9,27,1,flight,360,USD,310.29,16.5,"{""option_id"": 0, ""option"": ""Fly-to-Bandar-Seri-Begawan"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Bandar Seri Begawan Airport (BWN)"", ""dest_lat"": 4.9441, ""dest_lng"": 114.9348, ""dest_code"": ""BN"", ""dest_zone"": ""Asia/Brunei"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""BWN"", ""dest_name"": ""Bandar Seri Begawan"", ""dest_lat"": 4.9441, ""dest_lng"": 114.9348, ""dest_town"": ""Daerah Brunei dan Muara"", ""dest_country"": ""Brunei"", ""dest_zone"": ""AS"", ""duration"": 59400, ""price_unit"": ""USD"", ""min_price_unit"": 360, ""max_price_unit"": 492.65}}, ""dist_trip"": 6060}"
9,28,1,flight,360,USD,310.29,16.5,"{""option_id"": 0, ""option"": ""Fly-to-Bandar-Seri-Begawan"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Bandar Seri Begawan Airport (BWN)"", ""dest_lat"": 4.9441, ""dest_lng"": 114.9348, ""dest_code"": ""BN"", ""dest_zone"": ""Asia/Brunei"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""BWN"", ""dest_name"": ""Bandar Seri Begawan"", ""dest_lat"": 4.9441, ""dest_lng"": 114.9348, ""dest_town"": ""Daerah Brunei dan Muara"", ""dest_country"": ""Brunei"", ""dest_zone"": ""AS"", ""duration"": 59400, ""price_unit"": ""USD"", ""min_price_unit"": 360, ""max_price_unit"": 492.65}}, ""dist_trip"": 6060}"
9,29,1,flight,95,USD,81.88,2.0,"{""option_id"": 0, ""option"": ""Fly"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Nur-Sultan Airport (NQZ)"", ""dest_lat"": 51.02781, ""dest_lng"": 71.4612, ""dest_code"": ""KZ"", ""dest_zone"": ""Asia/Qyzylorda"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""NQZ"", ""dest_name"": ""Nur-Sultan"", ""dest_lat"": 51.02781, ""dest_lng"": 71.4612, ""dest_town"": ""Nur-Sultan"", ""dest_country"": ""Kazakhstan"", ""dest_zone"": ""AS"", ""duration"": 7200, ""price_unit"": ""USD"", ""min_price_unit"": 95, ""max_price_unit"": 234.26}}, ""dist_trip"": 1098}"
9,29, ,car,0,,0,22.4,"{""option_id"": 3, ""option"": ""Drive"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Nur-Sultan Airport (NQZ)"", ""dest_lat"": 51.02781, ""dest_lng"": 71.4612, ""dest_code"": ""KZ"", ""dest_zone"": ""Asia/Qyzylorda"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""car"", ""name"": ""car"", ""type"": ""grey-darker"", ""duration"": 80476.901, ""org_cat"": ""node"", ""org_name"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""dest_cat"": ""node"", ""dest_name"": ""Nur-Sultan Airport (NQZ)"", ""dest_lat"": 51.02781, ""dest_lng"": 71.4612, ""price_unit"": """", ""min_price_unit"": 0, ""max_price_unit"": 0}}, ""dist_trip"": 1098}"
9,30,1,flight,470,USD,405.1,10.2,"{""option_id"": 0, ""option"": ""Fly-from-Tashkent"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Ashgabat Airport (ASB)"", ""dest_lat"": 37.98385, ""dest_lng"": 58.36719, ""dest_code"": ""TM"", ""dest_zone"": ""Asia/Ashgabat"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""ASB"", ""dest_name"": ""Ashgabat"", ""dest_lat"": 37.98385, ""dest_lng"": 58.36719, ""dest_town"": ""Ashgabat"", ""dest_country"": ""Turkmenistan"", ""dest_zone"": ""AS"", ""duration"": 36900, ""price_unit"": ""USD"", ""min_price_unit"": 470, ""max_price_unit"": 734.53}}, ""dist_trip"": 1003}"
9,31,1,flight,490,USD,422.34,8.8,"{""option_id"": 0, ""option"": ""Fly-Tashkent-to-Amman"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Amman Airport (AMM)"", ""dest_lat"": 31.72265, ""dest_lng"": 35.98978, ""dest_code"": ""JO"", ""dest_zone"": ""Asia/Amman"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""AMM"", ""dest_name"": ""Amman"", ""dest_lat"": 31.72265, ""dest_lng"": 35.98978, ""dest_town"": ""Amman Governorate"", ""dest_country"": ""Jordan"", ""dest_zone"": ""AS"", ""duration"": 31500, ""price_unit"": ""USD"", ""min_price_unit"": 490, ""max_price_unit"": 1326.76}}, ""dist_trip"": 3141}"
9,31,1,flight,490,USD,422.34,8.8,"{""option_id"": 0, ""option"": ""Fly-Tashkent-to-Amman"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Amman Airport (AMM)"", ""dest_lat"": 31.72265, ""dest_lng"": 35.98978, ""dest_code"": ""JO"", ""dest_zone"": ""Asia/Amman"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""AMM"", ""dest_name"": ""Amman"", ""dest_lat"": 31.72265, ""dest_lng"": 35.98978, ""dest_town"": ""Amman Governorate"", ""dest_country"": ""Jordan"", ""dest_zone"": ""AS"", ""duration"": 31500, ""price_unit"": ""USD"", ""min_price_unit"": 490, ""max_price_unit"": 1326.76}}, ""dist_trip"": 3141}"
9,34,1,flight,330,USD,284.43,8.5,"{""option_id"": 0, ""option"": ""Fly-from-Tashkent"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Baku Heydar Aliyev Airport (GYD)"", ""dest_lat"": 40.46453, ""dest_lng"": 50.05199, ""dest_code"": ""AZ"", ""dest_zone"": ""Asia/Baku"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""GYD"", ""dest_name"": ""Baku Heydar Aliyev"", ""dest_lat"": 40.46453, ""dest_lng"": 50.05199, ""dest_town"": ""Baki"", ""dest_country"": ""Azerbaijan"", ""dest_zone"": ""AS"", ""duration"": 30600, ""price_unit"": ""USD"", ""min_price_unit"": 330, ""max_price_unit"": 624.65}}, ""dist_trip"": 1619}"
9,35,1,flight,390,USD,336.15,8.0,"{""option_id"": 0, ""option"": ""Fly-Tashkent-to-Erevan"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Erevan Airport (EVN)"", ""dest_lat"": 40.15272, ""dest_lng"": 44.39805, ""dest_code"": ""AM"", ""dest_zone"": ""Asia/Yerevan"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""EVN"", ""dest_name"": ""Erevan"", ""dest_lat"": 40.15272, ""dest_lng"": 44.39805, ""dest_town"": ""Armavir"", ""dest_country"": ""Armenia"", ""dest_zone"": ""AS"", ""duration"": 28800, ""price_unit"": ""USD"", ""min_price_unit"": 390, ""max_price_unit"": 597.04}}, ""dist_trip"": 2098}"
9,36,1,flight,650,USD,560.25,23.2,"{""option_id"": 0, ""option"": ""Fly-from-Tashkent"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Honolulu Airport (HNL)"", ""dest_lat"": 21.3329, ""dest_lng"": -157.9214, ""dest_code"": ""US"", ""dest_zone"": ""Pacific/Honolulu"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""HNL"", ""dest_name"": ""Honolulu"", ""dest_lat"": 21.3329, ""dest_lng"": -157.9214, ""dest_town"": ""Hawaii"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 83700, ""price_unit"": ""USD"", ""min_price_unit"": 650, ""max_price_unit"": 1904.87}}, ""dist_trip"": 11544}"
9,37,1,flight,500,USD,430.96,19.1,"{""option_id"": 0, ""option"": ""Fly-to-San-Francisco"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""San Francisco Airport (SFO)"", ""dest_lat"": 37.61522, ""dest_lng"": -122.39, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""SFO"", ""dest_name"": ""San Francisco"", ""dest_lat"": 37.61522, ""dest_lng"": -122.39, ""dest_town"": ""California"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 68700, ""price_unit"": ""USD"", ""min_price_unit"": 500, ""max_price_unit"": 1484.58}}, ""dist_trip"": 11190}"
9,38,1,flight,550,USD,474.06,19.5,"{""option_id"": 0, ""option"": ""Fly-to-Orlando"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Orlando Airport (MCO)"", ""dest_lat"": 28.43138, ""dest_lng"": -81.30844, ""dest_code"": ""US"", ""dest_zone"": ""America/New_York"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""MCO"", ""dest_name"": ""Orlando"", ""dest_lat"": 28.43138, ""dest_lng"": -81.30844, ""dest_town"": ""Florida"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 70260, ""price_unit"": ""USD"", ""min_price_unit"": 550, ""max_price_unit"": 1133.15}}, ""dist_trip"": 11717}"
9,38,1,flight,500,USD,430.96,18.7,"{""option_id"": 0, ""option"": ""Fly-to-Orlando-Sanford"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Orlando Sanford Airport (SFB)"", ""dest_lat"": 28.77484, ""dest_lng"": -81.24301, ""dest_code"": ""US"", ""dest_zone"": ""America/New_York"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""SFB"", ""dest_name"": ""Orlando Sanford"", ""dest_lat"": 28.77484, ""dest_lng"": -81.24301, ""dest_town"": ""Florida"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 67380, ""price_unit"": ""USD"", ""min_price_unit"": 500, ""max_price_unit"": 1456.12}}, ""dist_trip"": 11679}"
9,38,1,flight,550,USD,474.06,19.5,"{""option_id"": 0, ""option"": ""Fly-to-Orlando"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Orlando Airport (MCO)"", ""dest_lat"": 28.43138, ""dest_lng"": -81.30844, ""dest_code"": ""US"", ""dest_zone"": ""America/New_York"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""MCO"", ""dest_name"": ""Orlando"", ""dest_lat"": 28.43138, ""dest_lng"": -81.30844, ""dest_town"": ""Florida"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 70260, ""price_unit"": ""USD"", ""min_price_unit"": 550, ""max_price_unit"": 1133.15}}, ""dist_trip"": 11717}"
9,38,1,flight,500,USD,430.96,18.7,"{""option_id"": 0, ""option"": ""Fly-to-Orlando-Sanford"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Orlando Sanford Airport (SFB)"", ""dest_lat"": 28.77484, ""dest_lng"": -81.24301, ""dest_code"": ""US"", ""dest_zone"": ""America/New_York"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""SFB"", ""dest_name"": ""Orlando Sanford"", ""dest_lat"": 28.77484, ""dest_lng"": -81.24301, ""dest_town"": ""Florida"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 67380, ""price_unit"": ""USD"", ""min_price_unit"": 500, ""max_price_unit"": 1456.12}}, ""dist_trip"": 11679}"
9,39,1,flight,600,USD,517.15,20.2,"{""option_id"": 0, ""option"": ""Fly-Tashkent-to-Las-Vegas"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""LAS"", ""dest_name"": ""Las Vegas"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_town"": ""Nevada"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 72900, ""price_unit"": ""USD"", ""min_price_unit"": 600, ""max_price_unit"": 1376.63}}, ""dist_trip"": 11427}"
9,39,1,flight,500,EUR,500.0,20.2,"{""option_id"": 0, ""option"": ""Fly-Tashkent-to-Las-Vegas"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""LAS"", ""dest_name"": ""Las Vegas"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_town"": ""Nevada"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 72900, ""price_unit"": ""EUR"", ""min_price_unit"": 500, ""max_price_unit"": 1188.52}}, ""dist_trip"": 11427}"
9,39,1,flight,600,USD,517.15,20.2,"{""option_id"": 0, ""option"": ""Fly-Tashkent-to-Las-Vegas"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""LAS"", ""dest_name"": ""Las Vegas"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_town"": ""Nevada"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 72900, ""price_unit"": ""USD"", ""min_price_unit"": 600, ""max_price_unit"": 1376.63}}, ""dist_trip"": 11427}"
9,39,1,flight,500,EUR,500.0,20.2,"{""option_id"": 0, ""option"": ""Fly-Tashkent-to-Las-Vegas"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""LAS"", ""dest_name"": ""Las Vegas"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_town"": ""Nevada"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 72900, ""price_unit"": ""EUR"", ""min_price_unit"": 500, ""max_price_unit"": 1188.52}}, ""dist_trip"": 11427}"
9,39,1,flight,600,USD,517.15,20.2,"{""option_id"": 0, ""option"": ""Fly-Tashkent-to-Las-Vegas"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""Las Vegas Airport (LAS)"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_code"": ""US"", ""dest_zone"": ""America/Los_Angeles"", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""LAS"", ""dest_name"": ""Las Vegas"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_town"": ""Nevada"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 72900, ""price_unit"": ""USD"", ""min_price_unit"": 600, ""max_price_unit"": 1376.63}}, ""dist_trip"": 11427}"
9,39,1,flight,500,EUR,500.0,20.2,"{""option_id"": 0, ""option"": ""Fly-Tashkent-to-Las-Vegas"", ""org"": ""Tashkent Airport (TAS)"", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_code"": ""UZ"", ""org_zone"": ""Asia/Tashkent"", ""org_unknown"": 1, ""dest"": ""McCarran International Airport"", ""dest_lat"": 36.084, ""dest_lng"": -115.1537, ""dest_code"": ""US"", ""dest_zone"": """", ""dest_unknown"": 1, ""transits"": {""0"": {""cat"": ""flight"", ""type"": ""turquoise"", ""org_code"": ""TAS"", ""org_name"": ""Tashkent"", ""unknown"": """", ""org_lat"": 41.26384, ""org_lng"": 69.26547, ""org_town"": ""Toshkent Shahri"", ""org_country"": ""Uzbekistan"", ""org_zone"": ""AS"", ""dest_code"": ""LAS"", ""dest_name"": ""Las Vegas"", ""dest_lat"": 36.08551, ""dest_lng"": -115.148, ""dest_town"": ""Nevada"", ""dest_country"": ""United States"", ""dest_zone"": ""NA"", ""duration"": 72900, ""price_unit"": ""EUR"", ""min_price_unit"": 500, ""max_price_unit"": 1188.52}}, ""dist_trip"": 11427}"
