YOC,Old Crow Airport,Old Crow,CA,Canada,67.5706,-139.839
YOD,CFB Cold Lake,Cold Lake,CA,Canada,54.405,-110.279
YOH,Oxford House Airport,Oxford House,CA,Canada,54.9333,-95.2789
YOJ,High Level Airport,High Level,CA,Canada,58.6214,-117.165
YOO,Oshawa Airport,Oshawa,CA,Canada,43.9228,-78.895
YOP,Rainbow Lake Airport,Rainbow Lake,CA,Canada,58.4914,-119.408
YOS,Owen Sound / Billy Bishop Regional Airport,Owen Sound,CA,Canada,44.5903,-80.8375
YOW,Ottawa Macdonald-Cartier International Airport,Ottawa,CA,Canada,45.3225,-75.6692
YPA,Prince Albert Glass Field,Prince Albert,CA,Canada,53.2142,-105.673
YPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,CA,Canada,69.3608,-124.0755
YPS,Port Hawkesbury Airport,Port Hawkesbury,CA,Canada,45.6567,-61.3681
YPE,Peace River Airport,Peace River,CA,Canada,56.2269,-117.447
YPG,Southport Airport,Portage,CA,Canada,49.9031,-98.2739
YPH,Inukjuak Airport,Inukjuak,CA,Canada,58.4719,-78.0769
YPL,Pickle Lake Airport,Pickle Lake,CA,Canada,51.4464,-90.2142
YPM,Pikangikum Airport,Pikangikum,CA,Canada,51.8197,-93.9733
YPN,Port Menier Airport,Port-Menier,CA,Canada,49.8364,-64.2886
YPO,Peawanuck Airport,Peawanuck,CA,Canada,54.9881,-85.4433
YPQ,Peterborough Airport,Peterborough,CA,Canada,44.23,-78.3633
YPR,Prince Rupert Airport,Prince Rupert,CA,Canada,54.2861,-130.445
YPW,Powell River Airport,Powell River,CA,Canada,49.8342,-124.5
YPX,Puvirnituq Airport,Puvirnituq,CA,Canada,60.0506,-77.2869
YPY,Fort Chipewyan Airport,Fort Chipewyan,CA,Canada,58.7672,-111.117
YQA,Muskoka Airport,Muskoka,CA,Canada,44.9747,-79.3033
YQB,Quebec Jean Lesage International Airport,Quebec,CA,Canada,46.7911,-71.3933
YQD,The Pas Airport,The Pas,CA,Canada,53.9714,-101.091
YQF,Red Deer Regional Airport,Red Deer,CA,Canada,52.1822,-113.894
YQG,Windsor Airport,Windsor,CA,Canada,42.2756,-82.9556
YQH,Watson Lake Airport,Watson Lake,CA,Canada,60.1164,-128.822
YQI,Yarmouth Airport,Yarmouth,CA,Canada,43.8269,-66.0881
YQK,Kenora Airport,Kenora,CA,Canada,49.7883,-94.3631
YQL,Lethbridge County Airport,Lethbridge,CA,Canada,49.6303,-112.8
YQM,Greater Moncton International Airport,Moncton,CA,Canada,46.1122,-64.6786
YQN,Nakina Airport,Nakina,CA,Canada,50.1828,-86.6964
YQQ,Comox Airport,Comox,CA,Canada,49.7108,-124.887
YQR,Regina International Airport,Regina,CA,Canada,50.4319,-104.666
YQS,St Thomas Municipal Airport,St Thomas,CA,Canada,42.77,-81.1108
YQT,Thunder Bay Airport,Thunder Bay,CA,Canada,48.3719,-89.3239
YQU,Grande Prairie Airport,Grande Prairie,CA,Canada,55.1797,-118.885
YQV,Yorkton Municipal Airport,Yorkton,CA,Canada,51.2647,-102.462
YQW,North Battleford Airport,North Battleford,CA,Canada,52.7692,-108.244
YQX,Gander International Airport,Gander,CA,Canada,48.9369,-54.5681
YQY,Sydney / J.A. Douglas McCurdy Airport,Sydney,CA,Canada,46.1614,-60.0478
YQZ,Quesnel Airport,Quesnel,CA,Canada,53.0261,-122.51
YRA,Rae Lakes Airport,Gameti,CA,Canada,64.1161,-117.31
YRB,Resolute Bay Airport,Resolute Bay,CA,Canada,74.7169,-94.9694
YRI,Riviere-du-Loup Airport,Riviere-du-Loup,CA,Canada,47.7644,-69.5847
YRJ,Roberval Airport,Roberval,CA,Canada,48.52,-72.2656
YRL,Red Lake Airport,Red Lake,CA,Canada,51.0669,-93.7931
YRO,Ottawa / Rockcliffe Airport,Ottawa,CA,Canada,45.4603,-75.6461
YRQ,Trois-Rivieres Airport,Trois-Rivieres,CA,Canada,46.3528,-72.6794
YRS,Red Sucker Lake Airport,Red Sucker Lake,CA,Canada,54.1672,-93.5572
YRT,Rankin Inlet Airport,Rankin Inlet,CA,Canada,62.8114,-92.1158
YRV,Revelstoke Airport,Revelstoke,CA,Canada,50.9667,-118.183
YSB,Sudbury Airport,Sudbury,CA,Canada,46.625,-80.7989
YSC,Sherbrooke Airport,Sherbrooke,CA,Canada,45.4386,-71.6914
YSF,Stony Rapids Airport,Stony Rapids,CA,Canada,59.2503,-105.841
YSH,Smiths Falls-Montague (Russ Beach) Airport,Smiths Falls,CA,Canada,44.9458,-75.9406
YSJ,Saint John Airport,Saint John,CA,Canada,45.3161,-65.8903
YSK,Sanikiluaq Airport,Sanikiluaq,CA,Canada,56.5378,-79.2467
YSL,St Leonard Airport,St Leonard,CA,Canada,47.1575,-67.8347
YSM,Fort Smith Airport,Fort Smith,CA,Canada,60.0203,-111.962
YCM,Niagara District Airport,St Catharines,CA,Canada,43.1917,-79.1717
YSP,Marathon Airport,Marathon,CA,Canada,48.7553,-86.3444
YST,St. Theresa Point Airport,St. Theresa Point,CA,Canada,53.8456,-94.8519
YSU,Summerside Airport,Summerside,CA,Canada,46.4406,-63.8336
YSY,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Sachs Harbour,CA,Canada,71.9939,-125.243
YTA,Pembroke Airport,Pembroke,CA,Canada,45.8644,-77.2517
YTE,Cape Dorset Airport,Cape Dorset,CA,Canada,64.23,-76.5267
YTF,Alma Airport,Alma,CA,Canada,48.5089,-71.6419
YTH,Thompson Airport,Thompson,CA,Canada,55.8011,-97.8642
YTL,Big Trout Lake Airport,Big Trout Lake,CA,Canada,53.8178,-89.8969
YTQ,Tasiujaq Airport,Tasiujaq,CA,Canada,58.6678,-69.9558
YTR,CFB Trenton,Trenton,CA,Canada,44.1189,-77.5281
YTS,Timmins/Victor M. Power,Timmins,CA,Canada,48.5697,-81.3767
YTZ,Billy Bishop Toronto City Centre Airport,Toronto,CA,Canada,43.6275,-79.3962
YUB,Tuktoyaktuk Airport,Tuktoyaktuk,CA,Canada,69.4333,-133.026
YUL,Montreal / Pierre Elliott Trudeau International Airport,Montreal,CA,Canada,45.4706,-73.7408
YUT,Repulse Bay Airport,Repulse Bay,CA,Canada,66.5214,-86.2247
YUX,Hall Beach Airport,Hall Beach,CA,Canada,68.7761,-81.2436
YUY,Rouyn Noranda Airport,Rouyn-Noranda,CA,Canada,48.2061,-78.8356
YVB,Bonaventure Airport,Bonaventure,CA,Canada,48.0711,-65.4603
YVC,La Ronge Airport,La Ronge,CA,Canada,55.1514,-105.262
YVE,Vernon Airport,Vernon,CA,Canada,50.2481,-119.331
YVM,Qikiqtarjuaq Airport,Qikiqtarjuaq,CA,Canada,67.5458,-64.0314
YVO,Val-d'Or Airport,Val-d'Or,CA,Canada,48.0533,-77.7828
YVP,Kuujjuaq Airport,Kuujjuaq,CA,Canada,58.0961,-68.4269
YVQ,Norman Wells Airport,Norman Wells,CA,Canada,65.2816,-126.798
YVR,Vancouver International Airport,Vancouver,CA,Canada,49.1939,-123.184
YVT,Buffalo Narrows Airport,Buffalo Narrows,CA,Canada,55.8419,-108.418
YVV,Wiarton Airport,Wiarton,CA,Canada,44.7458,-81.1072
YVZ,Deer Lake Airport,Deer Lake,CA,Canada,52.6558,-94.0614
YWA,Petawawa Airport,Petawawa,CA,Canada,45.9522,-77.3192
YWG,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,CA,Canada,49.91,-97.2399
YWJ,Deline Airport,Deline,CA,Canada,65.2111,-123.436
YWK,Wabush Airport,Wabush,CA,Canada,52.9219,-66.8644
YWL,Williams Lake Airport,Williams Lake,CA,Canada,52.1831,-122.054
YWP,Webequie Airport,Webequie,CA,Canada,52.9594,-87.3749
YWY,Wrigley Airport,Wrigley,CA,Canada,63.2094,-123.437
YXC,Cranbrook Airport,Cranbrook,CA,Canada,49.6108,-115.782
YXD,Edmonton City Centre (Blatchford Field) Airport,Edmonton,CA,Canada,53.5725,-113.521
YXE,Saskatoon John G. Diefenbaker International Airport,Saskatoon,CA,Canada,52.1708,-106.7
YXH,Medicine Hat Airport,Medicine Hat,CA,Canada,50.0189,-110.721
YXJ,Fort St John Airport,Fort St.John,CA,Canada,56.2381,-120.74
YXK,Rimouski Airport,Rimouski,CA,Canada,48.4781,-68.4969
YXL,Sioux Lookout Airport,Sioux Lookout,CA,Canada,50.1139,-91.9053
YXN,Whale Cove Airport,Whale Cove,CA,Canada,62.24,-92.5981
YXP,Pangnirtung Airport,Pangnirtung,CA,Canada,66.145,-65.7136
YXQ,Beaver Creek Airport,Beaver Creek,CA,Canada,62.4103,-140.867
YXR,Earlton (Timiskaming Regional) Airport,Earlton,CA,Canada,47.6974,-79.8473
YXS,Prince George Airport,Prince George,CA,Canada,53.8894,-122.679
YXT,Terrace Airport,Terrace,CA,Canada,54.4685,-128.576
YXU,London Airport,London,CA,Canada,43.0356,-81.1539
YXX,Abbotsford Airport,Abbotsford,CA,Canada,49.0253,-122.361
YXY,Whitehorse / Erik Nielsen International Airport,Whitehorse,CA,Canada,60.7096,-135.067
YXZ,Wawa Airport,Wawa,CA,Canada,47.9667,-84.7867
YYB,North Bay Airport,North Bay,CA,Canada,46.3636,-79.4228
YYC,Calgary International Airport,Calgary,CA,Canada,51.1139,-114.02
YYD,Smithers Airport,Smithers,CA,Canada,54.8247,-127.183
YYE,Fort Nelson Airport,Fort Nelson,CA,Canada,58.8364,-122.597
YYF,Penticton Airport,Penticton,CA,Canada,49.4631,-119.602
YYG,Charlottetown Airport,Charlottetown,CA,Canada,46.29,-63.1211
YYH,Taloyoak Airport,Taloyoak,CA,Canada,69.5467,-93.5767
YYJ,Victoria International Airport,Victoria,CA,Canada,48.6469,-123.426
YYL,Lynn Lake Airport,Lynn Lake,CA,Canada,56.8639,-101.076
YYN,Swift Current Airport,Swift Current,CA,Canada,50.2919,-107.691
YYQ,Churchill Airport,Churchill,CA,Canada,58.7392,-94.065
YYR,Goose Bay Airport,Goose Bay,CA,Canada,53.3192,-60.4258
YYT,St. John's International Airport,St. John's,CA,Canada,47.6186,-52.7519
YYU,Kapuskasing Airport,Kapuskasing,CA,Canada,49.4139,-82.4675
YYW,Armstrong Airport,Armstrong,CA,Canada,50.2903,-88.9097
YYY,Mont Joli Airport,Mont-Joli,CA,Canada,48.6086,-68.2081
YYZ,Lester B. Pearson International Airport,Toronto,CA,Canada,43.6772,-79.6306
YZE,Gore Bay Manitoulin Airport,Gore Bay,CA,Canada,45.8853,-82.5678
YZF,Yellowknife Airport,Yellowknife,CA,Canada,62.4628,-114.44
YZG,Salluit Airport,Salluit,CA,Canada,62.1794,-75.6672
YZH,Slave Lake Airport,Slave Lake,CA,Canada,55.2931,-114.777
YZP,Sandspit Airport,Sandspit,CA,Canada,53.2543,-131.814
YZR,Chris Hadfield Airport,Sarnia,CA,Canada,42.9994,-82.3089
YZS,Coral Harbour Airport,Coral Harbour,CA,Canada,64.1933,-83.3594
YZT,Port Hardy Airport,Port Hardy,CA,Canada,50.6806,-127.367
YZU,Whitecourt Airport,Whitecourt,CA,Canada,54.1439,-115.787
YZV,Sept-Iles Airport,Sept-Iles,CA,Canada,50.2233,-66.2656
YZW,Teslin Airport,Teslin,CA,Canada,60.1728,-132.743
YZX,CFB Greenwood,Greenwood,CA,Canada,44.9844,-64.9169
YZY,Mackenzie Airport,Mackenzie,CA,Canada,55.3044,-123.132
ZAC,York Landing Airport,York Landing,CA,Canada,56.0894,-96.0892
YSN,Salmon Arm Airport,Salmon Arm,CA,Canada,50.6828,-119.229
YDT,Vancouver / Boundary Bay Airport,Boundary Bay,CA,Canada,49.0742,-123.012
ILF,Ilford Airport,Ilford,CA,Canada,56.0614,-95.6139
ZBF,Bathurst Airport,Bathurst,CA,Canada,47.6297,-65.7389
ZBM,Bromont (Roland Desourdy) Airport,Bromont,CA,Canada,45.2908,-72.7414
KES,Kelsey Airport,Kelsey,CA,Canada,56.0375,-96.5097
ZEM,Eastmain River Airport,Eastmain River,CA,Canada,52.2264,-78.5225
ZFA,Faro Airport,Faro,CA,Canada,62.2075,-133.376
ZFD,Fond-Du-Lac Airport,Fond-Du-Lac,CA,Canada,59.3344,-107.182
XPK,Pukatawagan Airport,Pukatawagan,CA,Canada,55.7492,-101.266
ZFM,Fort Mcpherson Airport,Fort Mcpherson,CA,Canada,67.4075,-134.861
ZFN,Tulita Airport,Tulita,CA,Canada,64.9097,-125.573
ZGF,Grand Forks Airport,Grand Forks,CA,Canada,49.0156,-118.431
ZGI,Gods River Airport,Gods River,CA,Canada,54.8397,-94.0786
ZGR,Little Grand Rapids Airport,Little Grand Rapids,CA,Canada,52.0456,-95.4658
ZJG,Jenpeg Airport,Jenpeg,CA,Canada,54.5189,-98.0461
ZJN,Swan River Airport,Swan River,CA,Canada,52.1206,-101.236
ZKE,Kashechewan Airport,Kashechewan,CA,Canada,52.2825,-81.6778
YTD,Thicket Portage Airport,Thicket Portage,CA,Canada,55.3189,-97.7078
MSA,Muskrat Dam Airport,Muskrat Dam,CA,Canada,53.4414,-91.7628
ZMH,South Cariboo Region / 108 Mile Airport,108 Mile,CA,Canada,51.7361,-121.333
PIW,Pikwitonei Airport,Pikwitonei,CA,Canada,55.5889,-97.1642
ZMT,Masset Airport,Masset,CA,Canada,54.0275,-132.125
XPP,Poplar River Airport,Poplar River,CA,Canada,53.0,-97.2667
ZPB,Sachigo Lake Airport,Sachigo Lake,CA,Canada,53.8911,-92.1964
ZPO,Pinehouse Lake Airport,Pinehouse Lake,CA,Canada,55.5281,-106.582
ZRJ,Round Lake (Weagamow Lake) Airport,Round Lake,CA,Canada,52.9436,-91.3128
ZSJ,Sandy Lake Airport,Sandy Lake,CA,Canada,53.0642,-93.3444
XSI,South Indian Lake Airport,South Indian Lake,CA,Canada,56.7928,-98.9072
ZST,Stewart Airport,Stewart,CA,Canada,55.9354,-129.9824
ZTM,Shamattawa Airport,Shamattawa,CA,Canada,55.8656,-92.0814
ZUC,Ignace Municipal Airport,Ignace,CA,Canada,49.4297,-91.7178
ZUM,Churchill Falls Airport,Churchill Falls,CA,Canada,53.5619,-64.1064
XLB,Lac Brochet Airport,Lac Brochet,CA,Canada,58.6175,-101.469
ZWL,Wollaston Lake Airport,Wollaston Lake,CA,Canada,58.1069,-103.172
BJA,Soummam Airport,Bejaia,DZ,Algeria,36.712,5.0699
ALG,Houari Boumediene Airport,Algiers,DZ,Algeria,36.691,3.2154
DJG,Djanet Inedbirene Airport,Djanet,DZ,Algeria,24.2928,9.4524
VVZ,Illizi Takhamalt Airport,Illizi,DZ,Algeria,26.7235,8.6227
QSF,Ain Arnat Airport,Setif,DZ,Algeria,36.1781,5.3245
TMR,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,DZ,Algeria,22.8115,5.4511
GJL,Jijel Ferhat Abbas Airport,Jijel,DZ,Algeria,36.7951,5.8736
MZW,Mecheria Airport,Mecheria,DZ,Algeria,33.5359,-0.2424
AAE,Annaba Airport,Annabah,DZ,Algeria,36.8222,7.8092
CZL,Mohamed Boudiaf International Airport,Constantine,DZ,Algeria,36.276,6.6204
TEE,Cheikh Larbi Tebessi Airport,Tebessi,DZ,Algeria,35.4316,8.1207
BLJ,Batna Airport,Batna,DZ,Algeria,35.7521,6.3086
TID,Bou Chekif Airport,Tiaret,DZ,Algeria,35.3411,1.4632
TIN,Tindouf Airport,Tindouf,DZ,Algeria,27.7004,-8.1671
CFK,Aboubakr Belkaid Chlef Airport,Chlef,DZ,Algeria,36.217,1.34
TLM,Zenata – Messali El Hadj Airport,Tlemcen,DZ,Algeria,35.0167,-1.45
ORN,Es Senia Airport,Oran,DZ,Algeria,35.6239,-0.6212
CBH,Bechar Boudghene Ben Ali Lotfi Airport,Bechar,DZ,Algeria,31.6457,-2.2699
EBH,El Bayadh Airport,El Bayadh,DZ,Algeria,33.7217,1.0925
INF,In Guezzam Airport,In Guezzam,DZ,Algeria,19.567,5.75
BMW,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,DZ,Algeria,21.375,0.9239
BSK,Biskra Airport,Biskra,DZ,Algeria,34.7933,5.7382
GHA,Noumerat - Moufdi Zakaria Airport,Ghardaia,DZ,Algeria,32.3841,3.7941
HME,Oued Irara Airport,Hassi Messaoud,DZ,Algeria,31.673,6.1404
INZ,In Salah Airport,In Salah,DZ,Algeria,27.251,2.512
TGR,Touggourt Sidi Madhi Airport,Touggourt,DZ,Algeria,33.0678,6.0887
LOO,Laghouat Airport,Laghouat,DZ,Algeria,33.7644,2.9283
ELU,Guemar Airport,Guemar,DZ,Algeria,33.5114,6.7768
TMX,Timimoun Airport,Timimoun,DZ,Algeria,29.2371,0.276
OGX,Ain el Beida Airport,Ouargla,DZ,Algeria,31.9172,5.4128
IAM,In Amenas Airport,Amenas,DZ,Algeria,28.0515,9.6429
COO,Cadjehoun Airport,Cotonou,BJ,Benin,6.3572,2.3844
DJA,Djougou Airport,Djougou,BJ,Benin,9.6921,1.6378
KDC,Kandi Airport,Kandi,BJ,Benin,11.133,2.933
NAE,Natitingou Airport,Natitingou,BJ,Benin,10.317,1.383
PKO,Parakou Airport,Parakou,BJ,Benin,9.3577,2.6097
SVF,Save Airport,Save,BJ,Benin,8.0182,2.4646
XKY,Kaya Airport,Kaya,BF,Burkina Faso,13.067,-1.1
OUG,Ouahigouya Airport,Ouahigouya,BF,Burkina Faso,13.567,-2.417
XDJ,Djibo Airport,Djibo,BF,Burkina Faso,14.1,-1.633
XLU,Leo Airport,Leo,BF,Burkina Faso,11.1,-2.1
PUP,Po Airport,Po,BF,Burkina Faso,11.15,-1.15
XBO,Boulsa Airport,Boulsa,BF,Burkina Faso,12.65,-0.567
XBG,Bogande Airport,Bogande,BF,Burkina Faso,12.983,-0.167
DIP,Diapaga Airport,Diapaga,BF,Burkina Faso,12.05,1.783
DOR,Dori Airport,Dori,BF,Burkina Faso,14.033,-0.033
FNG,Fada N'gourma Airport,Fada N'gourma,BF,Burkina Faso,12.033,0.35
XGG,Gorom-Gorom Airport,Gorom-Gorom,BF,Burkina Faso,14.45,-0.233
XKA,Kantchari Airport,Kantchari,BF,Burkina Faso,12.467,1.5
TMQ,Tambao Airport,Tambao,BF,Burkina Faso,14.8,0.05
XPA,Pama Airport,Pama,BF,Burkina Faso,11.25,0.7
ARL,Arly Airport,Arly,BF,Burkina Faso,11.597,1.483
XSE,Sebba Airport,Sebba,BF,Burkina Faso,13.45,0.517
TEG,Tenkodogo Airport,Tenkodogo,BF,Burkina Faso,11.8,-0.367
XZA,Zabre Airport,Zabre,BF,Burkina Faso,11.167,-0.617
OUA,Ouagadougou Airport,Ouagadougou,BF,Burkina Faso,12.3532,-1.5124
BNR,Banfora Airport,Banfora,BF,Burkina Faso,10.683,-4.717
DGU,Dedougou Airport,Dedougou,BF,Burkina Faso,12.459,-3.49
XGA,Gaoua Airport,Gaoua,BF,Burkina Faso,10.2992,-3.2508
XNU,Nouna Airport,Nouna,BF,Burkina Faso,12.75,-3.867
BOY,Bobo Dioulasso Airport,Bobo Dioulasso,BF,Burkina Faso,11.1601,-4.331
TUQ,Tougan Airport,Tougan,BF,Burkina Faso,13.067,-3.067
XDE,Diebougou Airport,Diebougou,BF,Burkina Faso,10.95,-3.25
XAR,Aribinda Airport,Aribinda,BF,Burkina Faso,14.217,-0.883
ACC,Kotoka International Airport,Accra,GH,Ghana,5.6052,-0.1668
TML,Tamale Airport,Tamale,GH,Ghana,9.5572,-0.8632
KMS,Kumasi Airport,Kumasi,GH,Ghana,6.7146,-1.5908
NYI,Sunyani Airport,Sunyani,GH,Ghana,7.3618,-2.3288
TKD,Takoradi Airport,Sekondi-Takoradi,GH,Ghana,4.8961,-1.7748
ABJ,Port Bouet Airport,Abidjan,CI,Côte d'Ivoire,5.2614,-3.9263
OGO,Abengourou Airport,Abengourou,CI,Côte d'Ivoire,6.7156,-3.4703
BXI,Boundiali Airport,Boundiali,CI,Côte d'Ivoire,9.533,-6.467
BQO,Bouna Airport,Bouna,CI,Côte d'Ivoire,9.2775,-3.0253
BDK,Soko Airport,Bondoukou,CI,Côte d'Ivoire,8.0172,-2.7619
DIM,Dimbokro Airport,Dimbokro,CI,Côte d'Ivoire,6.6517,-4.6406
FEK,Ferkessedougou Airport,Ferkessedougou,CI,Côte d'Ivoire,9.6,-5.2
GGN,Gagnoa Airport,Gagnoa,CI,Côte d'Ivoire,6.133,-5.95
GGO,Guiglo Airport,Guiglo,CI,Côte d'Ivoire,6.525,-7.4786
BBV,Nero-Mer Airport,Grand-Bereby,CI,Côte d'Ivoire,4.6434,-6.924
KEO,Odienne Airport,Odienne,CI,Côte d'Ivoire,9.5,-7.567
OFI,Ouango Fitini Airport,Ouango Fitini,CI,Côte d'Ivoire,9.6,-4.05
SEO,Seguela Airport,Seguela,CI,Côte d'Ivoire,7.9683,-6.7108
ZSS,Sassandra Airport,Sassandra,CI,Côte d'Ivoire,4.9283,-6.1328
TXU,Tabou Airport,Tabou,CI,Côte d'Ivoire,4.4378,-7.3627
ASK,Yamoussoukro Airport,Yamoussoukro,CI,Côte d'Ivoire,6.9032,-5.3656
ABV,Nnamdi Azikiwe International Airport,Abuja,NG,Nigeria,9.0068,7.2632
AKR,Akure Airport,Akure,NG,Nigeria,7.2467,5.301
ABB,Asaba International Airport,Asaba,NG,Nigeria,6.2033,6.6589
BNI,Benin Airport,Benin,NG,Nigeria,6.317,5.5995
CBQ,Margaret Ekpo International Airport,Calabar,NG,Nigeria,4.976,8.3472
ENU,Akanu Ibiam International Airport,Enegu,NG,Nigeria,6.4743,7.562
GMO,Gombe Lawanti International Airport,Gombe,NG,Nigeria,10.2983,10.8964
IBA,Ibadan Airport,Ibadan,NG,Nigeria,7.3625,3.9783
ILR,Ilorin International Airport,Ilorin,NG,Nigeria,8.4402,4.4939
QOW,Sam Mbakwe International Airport,Owerri,NG,Nigeria,5.4271,7.206
JOS,Yakubu Gowon Airport,Jos,NG,Nigeria,9.6398,8.8691
KAD,Kaduna Airport,Kaduna,NG,Nigeria,10.696,7.3201
KAN,Mallam Aminu International Airport,Kano,NG,Nigeria,12.0476,8.5246
MIU,Maiduguri International Airport,Maiduguri,NG,Nigeria,11.8553,13.0809
MDI,Makurdi Airport,Makurdi,NG,Nigeria,7.7039,8.6139
LOS,Murtala Muhammed International Airport,Lagos,NG,Nigeria,6.5774,3.3212
MXJ,Minna Airport,Minna,NG,Nigeria,9.6522,6.4623
PHC,Port Harcourt International Airport,Port Harcourt,NG,Nigeria,5.0155,6.9496
SKO,Sadiq Abubakar III International Airport,Sokoto,NG,Nigeria,12.9163,5.2072
NBE,Enfidha Zine El Abidine Ben Ali International Airport,Enfidha,TN,Tunisia,36.0758,10.4386
YOL,Yola Airport,Yola,NG,Nigeria,9.2576,12.4304
ZAR,Zaria Airport,Zaria,NG,Nigeria,11.1302,7.6858
MFQ,Maradi Airport,Maradi,NE,Niger,13.5025,7.1267
NIM,Diori Hamani International Airport,Niamey,NE,Niger,13.4815,2.1836
THZ,Tahoua Airport,Tahoua,NE,Niger,14.8757,5.2654
AJY,Mano Dayak International Airport,Agadez,NE,Niger,16.966,8.0001
ZND,Zinder Airport,Zinder,NE,Niger,13.779,8.9838
TBJ,Tabarka 7 Novembre Airport,Tabarka,TN,Tunisia,36.98,8.8769
MIR,Monastir Habib Bourguiba International Airport,Monastir,TN,Tunisia,35.7581,10.7547
TUN,Tunis Carthage International Airport,Tunis,TN,Tunisia,36.851,10.2272
GAF,Gafsa Ksar International Airport,Gafsa,TN,Tunisia,34.422,8.8225
GAE,Gabes Matmata International Airport,Gabes,TN,Tunisia,33.8769,10.1033
DJE,Djerba Zarzis International Airport,Djerba,TN,Tunisia,33.875,10.7755
EBM,El Borma Airport,El Borma,TN,Tunisia,31.7043,9.2546
SFA,Sfax Thyna International Airport,Sfax,TN,Tunisia,34.718,10.691
TOE,Tozeur Nefta International Airport,Tozeur,TN,Tunisia,33.9397,8.1106
LRL,Niamtougou International Airport,Niamtougou,TG,Togo,9.7673,1.0912
LFW,Lome-Tokoin Airport,Lome,TG,Togo,6.1656,1.2545
ANR,Antwerp International Airport (Deurne),Antwerp,BE,Belgium,51.1894,4.4603
BRU,Brussels Airport,Brussels,BE,Belgium,50.9014,4.4844
CRL,Brussels South Charleroi Airport,Brussels,BE,Belgium,50.4592,4.4538
KJK,Wevelgem Airport,Kortrijk/Wevelgem,BE,Belgium,50.8172,3.2047
LGG,Liege Airport,Liege,BE,Belgium,50.6374,5.4432
OST,Ostend-Bruges International Airport,Ostend,BE,Belgium,51.1989,2.8622
OBL,Oostmalle Air Base,Zoersel,BE,Belgium,51.2647,4.7533
AOC,Altenburg-Nobitz Airport,Altenburg,DE,Germany,50.9819,12.5064
HDF,Heringsdorf Airport,Heringsdorf,DE,Germany,53.8787,14.1523
REB,Rechlin-Larz Airport,Larz,DE,Germany,53.3064,12.7522
CSO,Cochstedt Airport,Magdeburg,DE,Germany,51.8564,11.4203
CBU,Cottbus-Drewitz Airport,Cottbus,DE,Germany,51.8894,14.5319
GTI,Rugen Airport,Rugen,DE,Germany,54.3833,13.3256
PEF,Peenemunde Airport,Peenemunde,DE,Germany,54.1578,13.7744
BER,Berlin Brandenburg Airport,Berlin,DE,Germany,52.3622,13.5007
DRS,Dresden Airport,Dresden,DE,Germany,51.1328,13.7672
ERF,Erfurt Airport,Erfurt,DE,Germany,50.9798,10.9581
FRA,Frankfurt am Main International Airport,Frankfurt/Frankfurt-am-Main,DE,Germany,50.0264,8.5431
FMO,Munster Osnabruck Airport,Munster,DE,Germany,52.1346,7.6848
HAM,Hamburg Airport,Hamburg,DE,Germany,53.6304,9.9882
CGN,Cologne Bonn Airport,Cologne,DE,Germany,50.8659,7.1427
DUS,Dusseldorf International Airport,Dusseldorf,DE,Germany,51.2895,6.7668
MUC,Munich International Airport,Munich,DE,Germany,48.3538,11.7861
NUE,Nuremberg Airport,Nuremberg,DE,Germany,49.4987,11.0669
LEJ,Leipzig Halle Airport,Leipzig,DE,Germany,51.4324,12.2416
SCN,Saarbrucken Airport,Saarbrucken,DE,Germany,49.2146,7.1095
STR,Stuttgart Airport,Stuttgart,DE,Germany,48.6899,9.222
TXL,Berlin-Tegel International Airport,Berlin,DE,Germany,52.5597,13.2877
HAJ,Hannover Airport,Hannover,DE,Germany,52.4611,9.6851
BRE,Bremen Airport,Bremen,DE,Germany,53.0475,8.7867
HHN,Frankfurt-Hahn Airport,Hahn,DE,Germany,49.9487,7.2639
MHG,Mannheim-City Airport,Mannheim,DE,Germany,49.4731,8.5142
XFW,Hamburg-Finkenwerder Airport,Hamburg,DE,Germany,53.5353,9.8356
KEL,Kiel-Holtenau Airport,Kiel,DE,Germany,54.3794,10.1453
LBC,Lubeck Blankensee Airport,Lubeck,DE,Germany,53.8054,10.7192
EUM,Neumunster Airport,Neumunster,DE,Germany,54.0794,9.9414
FMM,Memmingen Allgau Airport,Memmingen,DE,Germany,47.9888,10.2395
AAH,Aachen-Merzbruck Airport,Aachen,DE,Germany,50.8231,6.1864
BNJ,Bonn-Hangelar Airport,Bonn,DE,Germany,50.7689,7.1633
BFE,Bielefeld Airport,Bielefeld,DE,Germany,51.9647,8.5444
MGL,Monchengladbach Airport,Monchengladbach,DE,Germany,51.2303,6.5044
PAD,Paderborn Lippstadt Airport,Paderborn,DE,Germany,51.6141,8.6163
NRN,Niederrhein Airport,Weeze,DE,Germany,51.6024,6.1422
DTM,Dortmund Airport,Dortmund,DE,Germany,51.5183,7.6122
AGB,Augsburg Airport,Augsburg,DE,Germany,48.4253,10.9317
RBM,Straubing Airport,Straubing,DE,Germany,48.9008,12.5167
FDH,Friedrichshafen Airport,Friedrichshafen,DE,Germany,47.6713,9.5115
